t	K	U	E	T	P
17120	1344.4907497231088	-4627.508487071961	-3283.0177373488527	1.037415701946843	-1.060936674307733
17140	1321.0765283703809	-4589.792050144375	-3268.7155217739933	1.019349173125294	-1.2450316165526567
17160	1355.1716747051555	-4624.320456739606	-3269.1487820344496	1.0456571564082993	-1.0073611633071808
17180	1320.3502750474636	-4611.21702903358	-3290.8667539861153	1.0187887924748948	-1.1160642120313118
17200	1335.3072419236785	-4622.068422186306	-3286.761180262628	1.030329661978147	-1.1024795869627615
17220	1326.8694768726475	-4617.377544041762	-3290.508067169114	1.0238190407967955	-1.1029587601445905
17240	1325.058549434148	-4606.214797545693	-3281.156248111546	1.0224217202423982	-1.1199432262267388
17260	1328.3268258426904	-4596.8300754916845	-3268.503249648994	1.024943538458866	-1.232856563344249
17280	1334.2622442757668	-4600.60051158789	-3266.3382673121246	1.0295233366325358	-1.2203874826545298
17300	1331.1592954624343	-4602.4120877469695	-3271.252792284534	1.027129086004965	-1.200227758099011
17320	1330.6013216821916	-4607.907162890429	-3277.305841208237	1.0266985506807036	-1.151493929875739
17340	1359.0073805132643	-4628.112871876236	-3269.1054913629723	1.0486168059515928	-0.9872521937905436
17360	1320.043294894867	-4597.935637963287	-3277.8923430684204	1.0185519250731996	-1.2309441020884342
17380	1329.569891526964	-4627.624263331557	-3298.054371804593	1.025902694079448	-1.1012701295976108
17400	1336.2264890506247	-4629.283290144694	-3293.0568010940683	1.0310389576007908	-1.113623424202578
17420	1335.0955439477664	-4605.193105046542	-3270.0975610987743	1.0301663147745113	-1.2058280468882576
17440	1357.4904961738307	-4622.293060318758	-3264.8025641449276	1.0474463705044994	-1.0758731100712622
17460	1329.3331978040537	-4596.680088995914	-3267.346891191859	1.0257200600339922	-1.2310964104931772
17480	1348.6908307741428	-4608.887515235278	-3260.1966844611366	1.040656505226962	-1.1335403151928223
17500	1385.6611938626684	-4653.0607042854845	-3267.399510422816	1.0691830199557626	-0.8915576432897183
17520	1333.6051607567874	-4609.382122505275	-3275.7769617484873	1.0290163277444346	-1.188574082444163
17540	1336.3140190223446	-4616.241712257486	-3279.927693235141	1.0311064961592165	-1.1324837867493398
17560	1336.05867616038	-4620.6030946053725	-3284.5444184449916	1.0309094723459722	-1.0765898478220868
17580	1334.7626771635678	-4621.371952189186	-3286.6092750256184	1.0299094731200364	-1.0968614919726736
17600	1306.6219718015514	-4617.6279176547305	-3311.005945853178	1.008195965896259	-1.1701020126294113
17620	1300.518381157496	-4608.552229849591	-3308.033848692094	1.003486405214117	-1.2330771477829265
17640	1318.0574017521058	-4633.199738024725	-3315.142336272619	1.0170196001173655	-1.0957312788109832
17660	1295.1480586239552	-4628.3029136511095	-3333.1548550271555	0.9993426378271257	-1.0868523030527206
17680	1293.363857585251	-4647.891585291643	-3354.527727706393	0.9979659394947923	-0.9366048149981214
17700	1258.5518712510006	-4619.734728776357	-3361.1828575253576	0.9711048389282414	-1.1106492759607194
17720	1262.43633482544	-4622.692899210761	-3360.2565643853204	0.974102110204815	-1.1266266203602053
17740	1270.1218263722342	-4635.159758291635	-3365.037931919399	0.9800322734353661	-1.088237468555852
17760	1285.1562517157124	-4648.411028273368	-3363.2547765576555	0.9916329102744698	-0.9600285891125822
17780	1257.7213036345292	-4625.762954031654	-3368.0416503971246	0.9704639688538034	-1.107170471456285
17800	1238.699939641942	-4612.339621605034	-3373.6396819630936	0.955786990464461	-1.171020483307625
17820	1277.2090695129202	-4644.265395761721	-3367.0563262488017	0.9855008252414507	-0.928366635914759
17840	1281.405701525137	-4633.019018927313	-3351.6133174021766	0.9887389672261857	-1.008558184668567
17860	1296.7659148271532	-4653.327048869165	-3356.5611340420123	1.0005909836629272	-0.8866089095115228
17880	1283.8707383062238	-4645.450575491932	-3361.579837185709	0.9906410017794938	-0.9434202496663886
17900	1292.107630328635	-4648.125212681063	-3356.0175823524273	0.9969966283399965	-0.945530892133727
17920	1276.8765869558406	-4627.577960385187	-3350.701373429348	0.9852442800585193	-1.143344679840342
17940	1305.0970244756113	-4669.415661728197	-3364.3186372525843	1.007019309008959	-0.9221270846511173
17960	1264.2413176580817	-4638.791578196348	-3374.550260538267	0.9754948438719765	-1.0241797736677802
17980	1312.5908185629244	-4680.796006967163	-3368.20518840424	1.0128015575331206	-0.7709036415959957
18000	1290.06569696239	-4666.08187463373	-3376.0161776713403	0.9954210624709798	-0.907826300592068
18020	1260.944898011403	-4645.746950445101	-3384.802052433697	0.9729513101939838	-0.9473268093026155
18040	1276.1061023531572	-4675.681151190223	-3399.575048837066	0.9846497703342261	-0.7657938069646942
18060	1250.3616101410782	-4656.811192880746	-3406.4495827396677	0.9647851930100912	-0.8832778726878621
18080	1217.6159039060833	-4633.042651216429	-3415.426747310344	0.939518444371978	-1.0873815116402097
18100	1255.4867776779906	-4685.672897714327	-3430.186120036336	0.9687397975910418	-0.8197203981145084
18120	1242.849140923227	-4679.967571417821	-3437.118430494595	0.9589885346629838	-0.7851257041715162
18140	1258.7137450874657	-4698.044218277215	-3439.33047318975	0.9712297415798347	-0.6272688849154158
18160	1228.405140191091	-4670.38316666005	-3441.978026468959	0.947843472369669	-0.8438731543712729
18180	1233.7720809973837	-4654.148362051559	-3420.3762810541753	0.9519846303992159	-0.9314729955204276
18200	1231.0214118472277	-4647.5852816458155	-3416.563869798588	0.9498622004994038	-1.000470774650982
18220	1265.2053744172356	-4673.896153601798	-3408.6907791845624	0.9762387148281138	-0.7992996675816685
18240	1242.9440691050434	-4650.475411630973	-3407.531342525931	0.9590617817168544	-0.9368711801829143
18260	1261.2927000257387	-4666.506744497481	-3405.214044471742	0.9732196759457862	-0.8022130542128434
18280	1274.8032064819986	-4671.194935580095	-3396.391729098096	0.9836444494459868	-0.793663305633606
18300	1293.8021007484904	-4680.094866681714	-3386.292765933222	0.9983040900837116	-0.7188413406106029
18320	1296.0344649826322	-4672.9932430006975	-3376.9587780180673	1.0000265933507964	-0.7554556113822694
18340	1280.2098979895507	-4658.850981735815	-3378.6410837462654	0.987816279312925	-0.8964986975747118
18360	1281.6994907073392	-4665.262425098417	-3383.562934391078	0.9889656564099841	-0.8594298128529617
18380	1288.8747837959709	-4662.605732107176	-3373.730948311204	0.9945021479907183	-0.860584910468552
18400	1305.8703827506622	-4679.482105464593	-3373.6117227139302	1.0076160360730417	-0.7509630528318557
18420	1294.3306719688317	-4681.467870289685	-3387.137198320854	0.998711938247555	-0.7840976612267309
18440	1291.9113334567005	-4689.963524957495	-3398.052191500795	0.9968451647042441	-0.7243864513474536
18460	1276.083072275484	-4665.767631159771	-3389.684558884288	0.9846320002125648	-0.873923897010088
18480	1279.0780403834983	-4678.415809489208	-3399.3377691057103	0.9869429323946746	-0.7873973109779034
18500	1276.9533967384907	-4681.964317931254	-3405.010921192764	0.9853035468661193	-0.7609781910755056
18520	1256.5146065665165	-4667.523941107645	-3411.009334541127	0.9695328754371273	-0.8370741926713035
18540	1263.1359247259966	-4681.968345216434	-3418.832420490436	0.9746419172268492	-0.8124624376900471
18560	1223.293238468607	-4652.877022214908	-3429.5837837463014	0.9438991037566412	-1.0179011166786263
18580	1215.917867478579	-4647.597487354333	-3431.6796198757534	0.9382082310791503	-1.012523649441269
18600	1223.7902530428325	-4646.147974547448	-3422.357721504615	0.9442826026565065	-1.0147454455150888
18620	1229.458264444523	-4661.692668239728	-3432.2344037952053	0.9486560682442307	-0.9023802483550332
18640	1226.8242335490756	-4659.278310648318	-3432.454077099241	0.9466236369977438	-0.9829630037730146
18660	1225.5018093212382	-4657.23699834948	-3431.735189028242	0.9456032479330541	-0.9985426629688563
18680	1247.0245060801594	-4679.8504528442345	-3432.825946764076	0.96221026703716	-0.7656129081642923
18700	1229.2173530461737	-4666.437861891754	-3437.22050884558	0.9484701798195788	-0.8936478185783852
18720	1213.8477031869647	-4663.615044021046	-3449.7673408340793	0.9366108820887072	-0.9100795092669285
18740	1237.0968180655095	-4677.497868822061	-3440.40105075655	0.9545500139394365	-0.7644260336068445
18760	1228.960962847808	-4675.383244571229	-3446.422281723421	0.9482723478763951	-0.7880700259502624
18780	1215.5800753203473	-4664.804383204973	-3449.224307884627	0.9379475889817492	-0.926612521595219
18800	1236.9247763865264	-4691.156420277557	-3454.23164389103	0.9544172657303447	-0.7834970617463517
18820	1249.8207559064228	-4693.512128382483	-3443.6913724760607	0.9643678672117459	-0.7483081939763279
18840	1254.3453423106353	-4690.532002770973	-3436.1866604603383	0.9678590604248729	-0.7398582739292091
18860	1232.568385963956	-4685.370582969495	-3452.802197005538	0.95105585336725	-0.8030815193872185
18880	1211.3247521554363	-4674.593024220661	-3463.268272065224	0.9346641606137626	-0.8610408011454
18900	1219.6198873197181	-4679.880032005299	-3460.2601446855806	0.941064727870153	-0.8220398521423229
18920	1204.652491266462	-4670.4144685414485	-3465.7619772749867	0.9295158111623936	-0.8983733891514063
18940	1199.5585889443325	-4666.364930684893	-3466.80634174056	0.9255853309755653	-0.923104796905679
18960	1203.2877360715506	-4664.843851247576	-3461.5561151760267	0.9284627593144681	-0.9546981853864474
18980	1218.2445858864962	-4669.856296703703	-3451.611710817206	0.9400035384926667	-0.9310794621657053
19000	1249.8449691178018	-4684.738751745491	-3434.893782627689	0.9643865502452174	-0.807555102104304
19020	1260.5725984652775	-4681.98332447643	-3421.410726011153	0.9726640420256769	-0.825400646759195
19040	1226.6126058294867	-4638.562187610762	-3411.949581781274	0.9464603440042335	-1.1237719110755473
19060	1273.9679631318024	-4678.222630733891	-3404.2546676020875	0.9829999715523166	-0.8596416899619725
19080	1256.512032434395	-4660.513201976684	-3404.00116954229	0.9695308892240705	-0.9567755594629327
19100	1256.7293091199288	-4671.578786813583	-3414.8494776936545	0.9696985409875992	-0.8636925844321676
19120	1254.1990642287806	-4653.458735614518	-3399.2596713857374	0.9677461915345533	-0.9937242289714634
19140	1268.2091680028602	-4656.567384394577	-3388.3582163917163	0.9785564567923304	-0.997322726195106
19160	1268.1812624260242	-4654.635794269088	-3386.4545318430637	0.9785349247114388	-0.9657783512105039
19180	1287.3738091999544	-4673.959353772686	-3386.5855445727307	0.993343988580212	-0.8084793013107578
19200	1278.0601015755449	-4668.308577020491	-3390.2484754449456	0.9861574857835993	-0.8407630894104662
19220	1266.3396147827766	-4649.128658879532	-3382.7890440967544	0.9771139002953522	-0.9304801546109835
19240	1270.155422983228	-4661.363324165292	-3391.207901182065	0.9800581967463176	-0.9333317914230346
19260	1261.8875387194196	-4667.90033730864	-3406.01279858922	0.9736786564193052	-0.9513115533140037
19280	1270.4572528411475	-4683.177908499072	-3412.7206556579235	0.9802910901552062	-0.8447005769484013
19300	1265.5678097929845	-4681.09122531627	-3415.5234155232856	0.9765183717538459	-0.7489693870653256
19320	1255.4962372302095	-4686.676656534046	-3431.1804193038356	0.9687470966282483	-0.7453576118710314
19340	1245.6682603139384	-4670.334249454499	-3424.6659891405607	0.9611637811064341	-0.8101129989011756
19360	1300.8151992401852	-4698.8027892969185	-3397.987590056734	1.0037154315124888	-0.6478228335417645
19380	1263.8835983339345	-4654.553238394666	-3390.6696400607325	0.9752188258749495	-0.8520660977806008
19400	1278.2263051019747	-4662.225963925214	-3383.99965882324	0.9862857292453511	-0.8247790261889699
19420	1254.69000623942	-4637.249097007016	-3382.559090767594	0.968125004814367	-1.0192188387513796
19440	1267.7579620923384	-4656.278180020794	-3388.5202179284543	0.9782083040835946	-0.8921774326897893
19460	1291.716207505209	-4678.6623025982635	-3386.946095093056	0.9966946045564882	-0.7666597203690089
19480	1243.4270230571988	-4639.505365928845	-3396.0783428716472	0.9594344313712954	-1.0595776969322805
19500	1258.1048319245235	-4665.464295455881	-3407.3594635313575	0.9707599011763299	-0.9212306293105297
19520	1246.8486708035698	-4647.463976266421	-3400.615305462852	0.962074591669421	-1.0105322014674822
19540	1253.691744859961	-4652.923718563544	-3399.231973703583	0.9673547414042909	-1.0081228477603192
19560	1276.433169377342	-4680.740120847129	-3404.3069514697877	0.9849021368652329	-0.806231611668157
19580	1262.1225581665046	-4660.912072243396	-3398.7895140768924	0.9738599985852657	-0.9342369617474094
19600	1268.24084238356	-4673.626540908148	-3405.3856985245884	0.9785808969008951	-0.8677813306842717
19620	1256.3114823079995	-4662.829706705016	-3406.5182243970157	0.9693761437561724	-0.8932010417810744
19640	1255.6727286115195	-4667.184725854948	-3411.5119972434286	0.9688832782496288	-0.8475262113027938
19660	1226.6988442334243	-4652.975011531546	-3426.2761672981214	0.9465268859825805	-0.9336699875094837
19680	1251.3803481433083	-4692.053833235715	-3440.6734850924063	0.9655712562834168	-0.7256733417702329
19700	1259.9309669398372	-4708.513253849193	-3448.5822869093563	0.9721689559720967	-0.6454640805159129
19720	1266.2141040353981	-4710.60104634217	-3444.3869423067713	0.9770170555828692	-0.629526195454583
19740	1239.8143875368062	-4677.977893481429	-3438.163505944622	0.956646903963585	-0.8268030930115742
19760	1251.1631808906618	-4666.685277184257	-3415.522096293595	0.9654036889588442	-0.9055021051154839
19780	1282.3757465393737	-4667.584907851678	-3385.209161312304	0.9894874587495168	-0.8735454002889046
19800	1260.759136637916	-4627.922543175269	-3367.1634065373532	0.9728079758008612	-1.1429740133947426
19820	1260.7095958237392	-4632.820095127123	-3372.110499303383	0.9727697498639964	-1.0734389882667357
19840	1255.5449426636612	-4647.768904518502	-3392.223961854841	0.9687846779812201	-0.9623178068773628
19860	1265.3678379103412	-4662.89787238688	-3397.5300344765383	0.9763640724616831	-0.8297024588703528
19880	1268.0914071798418	-4662.590955782968	-3394.4995486031266	0.9784655919597544	-0.8295672211778156
19900	1286.6611504995287	-4691.807948439514	-3405.146797939986	0.9927940976076611	-0.6510796768341496
19920	1278.5625193350902	-4678.035722707339	-3399.4732033722494	0.9865451538079398	-0.7563975413057846
19940	1278.3478110666665	-4669.815818238922	-3391.4680071722555	0.9863794838477362	-0.7848995805467955
19960	1259.8271943366306	-4639.82265775342	-3379.9954634167893	0.972088884519005	-0.9933219670418207
19980	1248.7151888973422	-4630.755758284844	-3382.0405693875023	0.9635148062479493	-1.0416175696093188
20000	1240.4729690937384	-4629.125598933978	-3388.6526298402396	0.9571550687451685	-1.0911501003482964
