t	K	U	E	T	P
15440	915.8834404512003	-4844.2743518570005	-3928.390911405799	0.7067001855333335	0.3456598580818159
15460	933.4384398132031	-4864.046443011341	-3930.6080031981387	0.7202457097324099	0.5138732000854328
15480	921.4722876187989	-4868.0358684547555	-3946.563580835957	0.7110125676070981	0.4995243579058485
15500	917.2291310873079	-4854.486234360388	-3937.257103273079	0.7077385270735401	0.3705808362963504
15520	927.1780723125618	-4873.5571513531595	-3946.379079040599	0.7154151792535196	0.45808814023473926
15540	898.8559955391478	-4845.548690225008	-3946.69269468586	0.6935617249530461	0.2778126068124332
15560	925.2678592845807	-4872.509428569443	-3947.2415692848635	0.7139412494479791	0.48530062665657814
15580	898.8880941227424	-4849.453084582505	-3950.564990459762	0.6935864923786592	0.3807378755179074
15600	905.9393562764811	-4862.368948124905	-3956.4295918484227	0.6990272810775318	0.42915384595920525
15620	909.9659720591338	-4867.898802881021	-3957.9328308218874	0.7021342376999492	0.5208350794398349
15640	932.0436355610442	-4890.962702479459	-3958.9190669184145	0.7191694718835218	0.6596032237212657
15660	913.2870291970718	-4874.197359766103	-3960.910330569031	0.704696781787864	0.5405391846118338
15680	907.1975353748218	-4869.812045881078	-3962.614510506256	0.6999980982830415	0.46014571465494125
15700	904.5687873400113	-4869.784546194811	-3965.2157588548	0.6979697433179097	0.4269338895786712
15720	893.2686993464731	-4855.342004556583	-3962.0733052101095	0.6892505396191924	0.39271490010867743
15740	884.2458912885755	-4865.63893234336	-3981.3930410547837	0.6822884963646415	0.42306071061765255
15760	874.7348428324894	-4865.907757286275	-3991.172914453785	0.6749497244077853	0.4104032689758183
15780	877.6102075013365	-4870.087665027289	-3992.477457525953	0.6771683699855992	0.4501139843089909
15800	874.7124600190369	-4870.4441578881	-3995.731697869063	0.6749324537183927	0.4601735606183325
15820	874.3132707450826	-4872.142387821357	-3997.829117076274	0.6746244373033047	0.472422102990381
15840	888.9696428553127	-4884.552453275113	-3995.582810419802	0.6859333664007043	0.5789797911380197
15860	886.247628564003	-4881.088393693004	-3994.8407651290013	0.6838330467314837	0.5607679621584278
15880	899.7413844472081	-4884.095939317378	-3984.3545548701695	0.6942448954067963	0.5997116958486614
15900	889.6517735818568	-4870.663079502736	-3981.011305920878	0.6864597018378527	0.5057885463032592
15920	898.8697587653269	-4883.659628316907	-3984.789869551581	0.6935723447263328	0.5128535016328428
15940	893.2170839818834	-4879.325441931066	-3986.1083579491838	0.6892107129489842	0.4854250522013235
15960	901.6133607751462	-4899.9349192761865	-3998.321558501041	0.695689321585761	0.5575011095267797
15980	880.764040137675	-4889.732826310977	-4008.9687861733014	0.6796018828222802	0.4881831508782861
16000	873.7397287777954	-4886.536369398049	-4012.796640620253	0.6741818894890396	0.5137324760447491
16020	863.8481743818251	-4873.082179766967	-4009.2340053851417	0.6665495172699268	0.43662926685074277
16040	890.1439482837526	-4899.599411539842	-4009.455463256089	0.6868394662683277	0.6326771245570231
16060	863.4319274066029	-4880.838991357306	-4017.4070639507045	0.6662283390483046	0.5195513931493809
16080	878.4590728746198	-4902.931269734164	-4024.472196859544	0.6778233586995525	0.6674099541177432
16100	869.4321461101141	-4883.41594201539	-4013.983795905276	0.6708581374306437	0.5197396881569856
16120	889.6732849336507	-4894.392763012133	-4004.719478078481	0.6864763001031255	0.5744664351095697
16140	902.823375935611	-4912.952927547344	-4010.129551611734	0.6966229752589589	0.7110485304210934
16160	879.9804665542297	-4881.660379969942	-4001.679913415713	0.6789972735757945	0.5289001692883811
16180	885.7332688696894	-4885.8614695170045	-4000.1282006473148	0.6834361642513034	0.5585346127567282
16200	904.3057693684457	-4890.146773998318	-3985.841004629872	0.6977667973521959	0.5688123821728739
16220	912.6295642927159	-4895.29173996057	-3982.662175667855	0.7041894786209231	0.5927137126595708
16240	910.9674626911061	-4886.7537276938365	-3975.7862650027323	0.7029069928172116	0.5529329973752385
16260	909.1938959121547	-4878.514842037445	-3969.320946125291	0.7015384999322181	0.4682723250734827
16280	893.0528174150646	-4852.790932183099	-3959.7381147680344	0.6890839640548339	0.2705712784760682
16300	900.059607466518	-4856.22162082642	-3956.1620133599017	0.6944904378599676	0.2843833192778752
16320	913.6694844301243	-4857.0711755167185	-3943.401691086595	0.7049918861343553	0.3283839626255183
16340	930.5240542398354	-4867.900813516506	-3937.376759276671	0.7179969554319718	0.3988816933547145
16360	905.7604182509738	-4847.16080662365	-3941.4003883726755	0.6988892116134057	0.3159030675261908
16380	917.6754394410149	-4859.373864240353	-3941.6984247993378	0.7080829008032523	0.3929829632279688
16400	922.447917180896	-4851.592058794378	-3929.144141613483	0.7117653681951355	0.32443004637620143
16420	934.4936698148498	-4856.038393433022	-3921.5447236181726	0.7210599304126928	0.40732444713611154
16440	951.1500155884991	-4859.181550107858	-3908.0315345193603	0.7339120490651998	0.41341182125259934
16460	954.2930045775923	-4860.377946623796	-3906.0849420462027	0.7363371948901176	0.40800948891819677
16480	931.9563652464558	-4835.5316792288295	-3903.575313982373	0.7191021336778209	0.24832631650571924
16500	946.2511035084451	-4843.9857447469385	-3897.734641238494	0.7301320243120718	0.3452272068562022
16520	939.1816658923411	-4832.128391012675	-3892.946725120334	0.7246772113366832	0.2826455218439189
16540	935.8842015882523	-4816.0878203070915	-3880.203618718841	0.7221328715958737	0.1735757777088253
16560	954.7777097410835	-4841.673384544754	-3886.895674803669	0.7367111957878729	0.32880927824562034
16580	954.8373663282395	-4861.265496433118	-3906.4281301048786	0.7367572271051231	0.4485463580351977
16600	896.6105736019617	-4807.552555376588	-3910.9419817746266	0.6918291462978098	0.11235530042891831
16620	922.7100071922338	-4834.361636033117	-3911.6516288408834	0.7119675981421556	0.2454689081122134
16640	937.282043152595	-4861.3891543137415	-3924.107111161148	0.7232114530498419	0.3969848916754778
16660	925.0217440489635	-4848.086411216481	-3923.0646671675177	0.7137513457167926	0.3478314076731965
16680	922.1925597208385	-4845.596781277692	-3923.404221556853	0.7115683331179309	0.35526021991730083
16700	947.9057287632938	-4870.027721561081	-3922.1219927977872	0.7314087413297021	0.48728798858460143
16720	921.1881007604354	-4849.851920445673	-3928.6638196852377	0.7107932876237928	0.3263450326959395
16740	914.6026817849154	-4842.937254168255	-3928.3345723833395	0.705711945821694	0.341500217824402
16760	933.294618068024	-4859.089805188254	-3925.7951871202304	0.7201347361635987	0.45898504036479004
16780	914.3419096589812	-4844.566121998609	-3930.2242123396254	0.7055107327615597	0.36017856161811757
16800	917.9112398920394	-4849.916224390117	-3932.0049844980763	0.7082648455957095	0.4054883094232121
16820	918.7370764572897	-4848.970837036597	-3930.233760579308	0.7089020651676619	0.4354599229163675
16840	927.8006216243036	-4850.439889589981	-3922.6392679656774	0.7158955413767776	0.42908969055596213
16860	924.2433450747465	-4843.606445267005	-3919.3631001922595	0.7131507292243414	0.3406772173932312
16880	929.9066676789453	-4852.305810158216	-3922.399142479272	0.7175205769127666	0.3685578938105973
16900	937.2140487308022	-4867.83727857578	-3930.623229844976	0.7231589882182118	0.47941793180675596
16920	931.116013629475	-4861.522986296361	-3930.4069726668868	0.7184537142202742	0.4542231601175639
16940	934.7345829350027	-4859.2705014771145	-3924.535918542112	0.721245820165897	0.46543773921344195
16960	928.6293245286328	-4851.714542886968	-3923.085218358334	0.7165349726301179	0.42692225322796207
16980	936.3084958629557	-4858.3942947576825	-3922.085798894728	0.7224602591535153	0.45072638442174
17000	895.5999039936085	-4825.936081332519	-3930.3361773389115	0.6910493086370437	0.19862815302355336
17020	909.6145169951335	-4843.5156356278985	-3933.9011186327652	0.7018630532369856	0.2909988930887833
17040	941.1025664949372	-4877.0571707466415	-3935.9546042517045	0.7261593877275749	0.4520542751661935
17060	922.5309780936288	-4858.874870683291	-3936.343892589661	0.711829458405578	0.34124754886230335
17080	918.2769494189463	-4854.785824583751	-3936.5088751648036	0.7085470288726438	0.34862872639231113
17100	913.1760028108068	-4853.530105890881	-3940.3541030800734	0.7046111132799437	0.3679945788270901
17120	937.2872536402562	-4886.709877423508	-3949.4226237832527	0.723215473487852	0.5780299124930169
17140	919.7352919016727	-4868.702775097566	-3948.967483195892	0.7096722931340066	0.45782632523516165
17160	887.6487746144983	-4837.764365940779	-3950.115591326282	0.6849141779432858	0.2283273517883399
17180	881.8427313283739	-4834.796546042542	-3952.9538147141693	0.6804342062718935	0.23491562897640525
17200	910.044960486059	-4873.370340455241	-3963.325379969181	0.702195185560231	0.5066345741476082
17220	897.1948703683335	-4853.458927135669	-3956.264056767336	0.6922799925681586	0.40287281290982746
17240	927.5769148272387	-4879.398297631522	-3951.8213828042835	0.7157229281074372	0.5384104244353425
17260	898.2534461716302	-4861.801083546514	-3963.547637374884	0.6930967948855171	0.3877370866682681
17280	899.4304652542181	-4869.681412471191	-3970.250947216974	0.6940049886220819	0.4511930931909404
17300	880.216105370447	-4867.428642159562	-3987.2125367891144	0.679179093650036	0.4458703580483399
17320	883.6508972976133	-4877.941196151993	-3994.2902988543783	0.6818293960629732	0.4801696915258401
17340	891.7976592804816	-4883.387311819259	-3991.589652538777	0.6881154778398778	0.5275092913507715
17360	898.8605642168901	-4882.258750976836	-3983.398186759947	0.6935652501673536	0.5440088741370781
17380	883.9168769271561	-4870.667242935164	-3986.7503660080088	0.6820346272586082	0.4356220695005145
17400	901.934702578084	-4888.474177802321	-3986.539475224237	0.6959372705077809	0.5563494394053535
17420	885.232287246771	-4875.929531257776	-3990.6972440110053	0.6830496043570765	0.5184077438605235
17440	891.6622119612372	-4886.594379950749	-3994.9321679895097	0.688010966019473	0.5868064655811266
17460	887.5208861065285	-4870.729551666724	-3983.2086655601934	0.684815498538988	0.4875838685057604
17480	911.5475286764153	-4885.881567444738	-3974.334038768321	0.7033545745959995	0.5916653754521668
17500	920.3650162631795	-4878.328444418345	-3957.9634281551653	0.7101581915610952	0.5474858456936391
17520	907.6424464820111	-4865.325390168903	-3957.6829436868916	0.7003413938904408	0.4200639919911618
17540	928.4551225237516	-4888.375478816621	-3959.9203562928683	0.7164005575028947	0.5329621581532188
17560	914.8758930092788	-4879.0677505152	-3964.191857505921	0.705922756951604	0.4636168780475825
17580	890.2481323301987	-4863.2235390903825	-3972.975406760185	0.6869198551930548	0.376889770930251
17600	876.2347670268097	-4866.5318303488175	-3990.2970633220066	0.6761070733231554	0.4100063414382994
17620	916.1169045045888	-4896.971672281565	-3980.8547677769757	0.7068803275498372	0.6331639976197775
17640	928.6420287775394	-4897.214134436649	-3968.572105659108	0.7165447752913111	0.6537943414084031
17660	891.1501757704182	-4853.432215483408	-3962.2820397129885	0.6876158763660636	0.38296943478390266
17680	928.3914469093434	-4886.8368867356985	-3958.445439826354	0.7163514250843697	0.592700055898703
17700	912.4082293203335	-4876.705831807406	-3964.297602487071	0.7040186954632206	0.5077175057643085
17720	886.2290864668463	-4846.124252645218	-3959.895166178371	0.6838187395577519	0.34011396487436907
17740	918.2107401659554	-4882.4933779168405	-3964.282637750885	0.708495941486077	0.5488837632492933
17760	904.4972350601741	-4856.51841176805	-3952.0211767078763	0.697914533225443	0.3895368919176968
17780	917.9345557912704	-4869.033788343571	-3951.0992325523002	0.7082828362586964	0.48891854989974404
17800	908.6150697486697	-4872.986466448505	-3964.3713966998343	0.7010918748060722	0.47553166493811283
17820	914.3436116849771	-4889.199481494168	-3974.8558698091897	0.7055120460532229	0.5524659203915288
17840	893.8874108991189	-4871.423869387725	-3977.5364584886056	0.6897279405085792	0.4294291059951993
17860	892.8863575142444	-4885.75726502382	-3992.8709075095767	0.6889555227733368	0.5468504482758673
17880	889.3214559927985	-4883.403248201122	-3994.081792208324	0.6862048271549371	0.5232537231291474
17900	890.9622639673155	-4876.313663490256	-3985.3513995229396	0.68747088269083	0.48270867467267786
17920	888.2501143280997	-4875.034773699837	-3986.784659371738	0.6853781746358794	0.5021423004666195
17940	891.4050718424938	-4872.860489866793	-3981.4554180242994	0.687812555434023	0.5206208912327549
17960	905.274141245299	-4874.867884245852	-3969.593743000553	0.6985139978744591	0.48131218967367195
17980	900.0592586340368	-4865.223648428274	-3965.1643897942376	0.6944901686991025	0.4459326922961532
18000	900.2895886674833	-4869.787356119863	-3969.49776745238	0.6946678924903422	0.5082485450875495
18020	897.6605486595784	-4870.322965089031	-3972.6624164294526	0.6926393122373289	0.48026697329732526
18040	905.2615876151234	-4867.832803334265	-3962.5712157191433	0.6985043114314223	0.4691019631443984
18060	923.7335839355426	-4881.159721898781	-3957.4261379632385	0.7127573950119925	0.5675351625194791
18080	919.7275393299121	-4874.494562311106	-3954.767022981193	0.7096663112113519	0.5626841352106857
18100	923.1840321469078	-4872.754797546123	-3949.570765399215	0.7123333581380462	0.5709649556558698
18120	909.9217099192017	-4865.6248210037	-3955.703111084499	0.7021000848141987	0.5219913949558547
18140	902.2613494399278	-4869.066000762301	-3966.8046513223717	0.6961893128394505	0.5268190047791107
18160	920.3088829030974	-4887.9485976059395	-3967.6397147028415	0.7101148787832542	0.6629343570532158
18180	917.2119381521304	-4883.095410085002	-3965.8834719328725	0.7077252609198537	0.6007237175094549
18200	902.2664644435047	-4858.049080247344	-3955.7826158038392	0.6961932596014695	0.37464349511441064
18220	923.2513633126749	-4865.155709409599	-3941.9043460969247	0.7123853111980515	0.4115743339538101
18240	914.332899077488	-4853.887123403311	-3939.554224325824	0.7055037801523827	0.3910185601870233
18260	936.874087934809	-4880.270360098319	-3943.3962721635085	0.7228966727892046	0.5622811386192536
18280	927.2162140379093	-4873.539868605014	-3946.3236545671048	0.7154446095971522	0.4670843146313438
18300	918.8111858873921	-4856.693175806583	-3937.8819899191913	0.7089592483699012	0.3562462930627916
18320	912.636292081315	-4848.073232477165	-3935.4369403958503	0.7041946698158295	0.35604840400602356
18340	924.5300546213184	-4858.2214352271885	-3933.6913806058715	0.7133719557263258	0.39737136649736166
18360	932.1879989667407	-4876.834059854692	-3944.6460608879524	0.7192808634002628	0.5082152224646236
18380	918.0055204227665	-4858.9361658480975	-3940.930645425331	0.7083375929188012	0.36751056631229473
18400	910.7786489538197	-4849.405152919132	-3938.626503965313	0.7027613032051078	0.3125417111873816
18420	917.4027157728533	-4850.313518744504	-3932.910802971651	0.7078724658741151	0.3178563541917991
18440	952.6605432278018	-4885.066428900955	-3932.4058856731526	0.735077579651082	0.5552755041465463
18460	920.2960578454486	-4856.203123645999	-3935.907065800551	0.7101049829054386	0.3474503846959279
18480	924.7048961351423	-4859.162756612145	-3934.457860477002	0.7135068643018074	0.3804467109561655
18500	931.4184865895486	-4853.540474608561	-3922.1219880190138	0.7186871038499606	0.3824381899104862
18520	932.4461887405105	-4859.1988184760285	-3926.752629735519	0.7194800839047152	0.425397850031578
18540	928.6915122015644	-4852.804410618031	-3924.1128984164666	0.7165829569456516	0.3866493439935224
18560	936.18815686383	-4855.049799532562	-3918.861642668733	0.722367404987523	0.38367191338780005
18580	950.9560262124041	-4864.996204412093	-3914.040178199689	0.7337623659046328	0.4383441643969732
18600	925.7763177888179	-4847.415991056116	-3921.6396732672983	0.7143335785407545	0.33883081510776264
18620	925.5308705608462	-4850.938350680271	-3925.4074801194233	0.7141441902475665	0.39690543330851774
18640	916.4324019858216	-4846.896199066237	-3930.4637970804165	0.7071237669643685	0.38356785713189473
18660	914.6263615664795	-4850.065065426161	-3935.4387038596806	0.7057302172580862	0.4061615711524955
18680	915.0083414774197	-4838.963455961942	-3923.955114484521	0.706024954843688	0.3680078381806967
18700	934.3905277127166	-4858.9225377097355	-3924.532009997017	0.7209803454573431	0.44623441507087325
18720	925.012902338879	-4844.897588929502	-3919.8846865906226	0.7137445234096289	0.3486225103699109
18740	947.6284597510315	-4860.763457419484	-3913.1349976684514	0.7311947991906107	0.44537612199204685
18760	985.1257870409152	-4882.090808938721	-3896.965021897806	0.7601279220994718	0.628173649426697
18780	968.1735570682998	-4863.333576440268	-3895.1600193719687	0.7470474977378856	0.48154149097873233
18800	959.0585557959112	-4846.758868796065	-3887.700313000154	0.7400143177437587	0.38254286275203747
18820	939.7840324078292	-4830.983129699799	-3891.1990972919693	0.7251420003146831	0.27365826037972224
18840	915.00387871647	-4816.745720542254	-3901.741841825785	0.706021511355301	0.19253170895976737
18860	944.7201395533318	-4859.926954529495	-3915.2068149761626	0.7289507249639906	0.4852305124387434
18880	929.0102884049099	-4844.57610729088	-3915.5658188859684	0.7168289262383566	0.38352145500334894
18900	927.0620564644811	-4840.419439807503	-3913.3573833430223	0.7153256608522229	0.3190612595899306
18920	941.0715615770766	-4850.513320811215	-3909.441759234138	0.726135464179843	0.3449044998369925
18940	935.456785110772	-4848.07238577431	-3912.6156006635383	0.7218030749311513	0.3652411867500151
18960	932.0829284494706	-4848.488541682296	-3916.405613232825	0.7191997904702705	0.35524608816946057
18980	927.506027143897	-4843.5118084398155	-3916.0057812959194	0.715668230820908	0.31569580034705147
19000	917.3588066401455	-4829.45874996959	-3912.099943329444	0.7078385853704825	0.24411886423096343
19020	940.8945821583413	-4850.060718289462	-3909.1661361311208	0.7259989059863745	0.3927244892478611
19040	932.4559330649245	-4842.399419449606	-3909.9434863846827	0.7194876026735526	0.3164680619159244
19060	960.2052296940567	-4852.198749863238	-3891.993520169183	0.7408990969861549	0.3989360061397239
19080	951.3781804606576	-4838.026345806104	-3886.6481653454466	0.7340881022072975	0.27849463691155846
19100	953.1779136684966	-4837.524177317414	-3884.346263648918	0.7354767852380373	0.22966918610357143
19120	942.3938391357906	-4827.579524368747	-3885.185685232956	0.7271557400739127	0.17766076374854942
19140	958.130462478752	-4842.644748770961	-3884.5142862922103	0.7392981963570618	0.2617901283071032
19160	974.1767129191958	-4854.577067777744	-3880.4003548585483	0.7516795624376511	0.35428107695454053
19180	963.7327068591323	-4845.049709537193	-3881.31700267806	0.7436209157863671	0.3048626707455101
19200	960.9165049340876	-4835.685436137984	-3874.7689312038965	0.741447920473833	0.2840087546504403
19220	979.5307702322591	-4858.777957561732	-3879.2471873294735	0.7558107795002	0.44453142704615234
19240	975.5799132481461	-4855.773003643437	-3880.1930903952925	0.7527622787408536	0.458575378992607
19260	955.966258927303	-4837.241448943071	-3881.275190015768	0.7376282862093387	0.34399473126051794
19280	935.7157930741874	-4820.936400030949	-3885.2206069567605	0.7220029267547742	0.20635426064495746
19300	945.3364223598334	-4829.5169301263495	-3884.180507766516	0.729426251820859	0.2916270651126408
19320	953.0981121098924	-4838.427648943895	-3885.329536834003	0.7354152099613368	0.3794418792464206
19340	965.679493760691	-4852.10174941768	-3886.422255656989	0.7451230661733723	0.4514585232314129
19360	967.3396904233484	-4861.776092785199	-3894.436402361852	0.7464040821167812	0.5157642602453963
19380	949.7497974989128	-4861.904204872262	-3912.1544073733494	0.7328316338726178	0.5119940258007681
19400	927.435444479469	-4845.788587411683	-3918.353142932214	0.7156137688884793	0.39693975183956987
19420	915.7718279144294	-4842.678080341103	-3926.906252426673	0.7066140647487882	0.3117991138603637
19440	919.8219330959644	-4841.142217206738	-3921.320284110773	0.7097391459073801	0.31657783356357433
19460	926.1609847347487	-4848.045494135582	-3921.8845094008334	0.7146303894558247	0.4206520422846868
19480	932.3712451328453	-4858.677948654489	-3926.3067035216436	0.7194222570469484	0.4754411931319512
19500	914.5827129057365	-4849.214464608421	-3934.6317517026846	0.7056965377359078	0.3778138408067531
19520	912.2696252175296	-4845.0256740567065	-3932.7560488391755	0.7039117478530319	0.36898257457940103
19540	928.9320806763687	-4852.101612696415	-3923.169532020045	0.7167685807688029	0.41741313723202167
19560	929.4024893201771	-4854.97415288877	-3925.571663568592	0.7171315504013712	0.3862001878988869
19580	936.4821254025192	-4866.60785625793	-3930.1257308554113	0.7225942325636721	0.4673510624972212
19600	925.4889800807099	-4853.749534214344	-3928.260554133635	0.714111867346227	0.4522462272491784
19620	935.760775481024	-4853.829334283352	-3918.0685588023275	0.7220376354020249	0.40052053820448
19640	941.2219705052839	-4856.248102952716	-3915.0261324474313	0.7262515204516079	0.413712835216423
19660	946.807958365823	-4859.230805554134	-3912.4228471883116	0.7305616962699251	0.4377393632873822
19680	927.7088772133053	-4841.988530841853	-3914.279653628548	0.7158247509361926	0.3211554547912358
19700	912.4428440208042	-4838.460959701796	-3926.0181156809913	0.7040454043370402	0.29839558610815525
19720	907.7807136037133	-4830.665903599713	-3922.885189995999	0.7004480814843468	0.28232157736014296
19740	948.921406315167	-4865.338406560976	-3916.4170002458086	0.7321924431444191	0.4723007113263236
19760	950.324676873451	-4858.362112945614	-3908.0374360721644	0.733275213636922	0.4297779292982544
19780	943.134378944132	-4848.2546262823535	-3905.1202473382205	0.7277271442470155	0.3930801903993971
19800	941.9792146209724	-4850.6399899111475	-3908.6607752901755	0.7268358137507505	0.39117851101661144
19820	923.7622075591578	-4849.508328752372	-3925.7461211932155	0.7127794811413253	0.35130832424764785
19840	940.4554126854607	-4875.769533214918	-3935.3141205294583	0.725660040652362	0.5407889062657756
19860	910.9846136046419	-4850.686448674346	-3939.7018350697044	0.7029202265467915	0.41157122225681464
19880	922.578095361819	-4852.332279480958	-3929.754184119139	0.711865814322391	0.41160980931038826
19900	932.0576349357871	-4859.159118103926	-3927.1014831681387	0.7191802738702061	0.456712335122195
19920	940.8623251969236	-4869.2076933822755	-3928.345368185352	0.725974016355651	0.5199930912647557
19940	924.6022653972886	-4858.6425732481	-3934.0403078508125	0.7134276739176613	0.4523855920099569
19960	941.7871426381911	-4882.460146241526	-3940.673003603334	0.7266876100603328	0.610962875472988
19980	907.1715626107365	-4843.313811196027	-3936.1422485852913	0.699978057570013	0.33101902581873033
20000	922.6193163170853	-4848.323256627174	-3925.70394031009	0.7118976206150349	0.35335773605197573
